x,y
615882.662,9641161.462
615922.071,9641145.332
615968.641,9641134.583
616002.671,9641132.783
616049.67,9641138.502
616094.02,9641150.702
616149.559,9641169.802
616212.239,9641197.302
616270.578,9641225.701
616308.348,9641245.551
616384.197,9641279.741
616421.817,9641294.081
616473.766,9641310.2
616510.496,9641317.1
616553.636,9641323.07
616612.255,9641319.19
616645.725,9641310.2
616694.454,9641281.47
616730.744,9641249.161
616794.393,9641185.621
616858.253,9641129.402
616876.502,9641144.531
616868.863,9641152.821
616758.474,9641262.44
616726.104,9641289.75
616691.214,9641315.73
616647.455,9641340.26
616574.086,9641349.61
616502.426,9641344.26
616421.317,9641320.14
616381.947,9641303.571
616295.588,9641261.531
616243.528,9641233.511
616197.809,9641210.582
616155.899,9641191.472
616113.99,9641176.162
616068.96,9641166.812
615974.201,9641164.522
615927.151,9641175.882
615886.252,9641190.142
615830.482,9641216.372
615602.765,9641331.601
615517.515,9641381.001
615475.536,9641402.521
615436.096,9641425.32
615400.467,9641444.32
615359.747,9641472.2
615324.127,9641491.19
615277.068,9641508.9
615226.218,9641516.44
615185.549,9641515.11
615139.799,9641509.96
615078.4,9641500.18
615042.57,9641489.42
614945.451,9641443.631
614903.551,9641416.901
614863.461,9641389.071
614788.042,9641332.902
614739.783,9641313.782
614694.043,9641306.092
614652.093,9641306.032
614605.434,9641308.792
614446.095,9641326.342
614406.696,9641333.512
614356.536,9641344.262
614275.927,9641360.392
614240.107,9641369.352
614200.698,9641381.902
614172.038,9641392.652
614129.518,9641415.722
614093.879,9641442.342
614055.689,9641476.571
614021.289,9641518.431
613994.53,9641561.571
613934.63,9641651.65
613817.392,9641820.368
613803.322,9641869.868
613793.062,9641921.927
613778.382,9641945.637
613759.942,9641963.787
613738.433,9641977.377
613710.333,9641985.297
613687.673,9641988.837
613662.023,9641987.767
613608.654,9641981.337
613560.374,9641973.647
613509.555,9641959.597
613463.825,9641944.288
613442.545,9641940.198
613423.165,9641940.418
613401.416,9641944.168
613388.346,9641947.878
613379.926,9641953.048
613364.096,9641968.927
613353.176,9641984.757
613326.406,9642029.167
613292.017,9642067.217
613276.567,9642079.486
613260.757,9642088.156
613238.587,9642097.616
613179.218,9642114.826
613166.648,9642119.676
613147.418,9642132.656
613145.128,9642136.636
613138.038,9642171.116
613130.329,9642219.365
613121.349,9642267.615
613109.749,9642357.794
613105.839,9642409.824
613106.229,9642427.763
613108.859,9642446.023
613115.919,9642458.103
613158.909,9642514.263
613179.338,9642530.582
613193.158,9642539.712
613219.978,9642552.232
613262.708,9642568.002
613356.427,9642584.962
613407.626,9642599.281
613439.726,9642626.221
613466.366,9642656.741
613517.165,9642679.681
613553.355,9642693.09
613592.095,9642711.54
613541.745,9642709.75
613503.136,9642703.79
613462.496,9642689.761
613396.216,9642645.981
613366.157,9642627.731
613317.397,9642615.261
613240.198,9642602.542
613206.518,9642606.542
613161.579,9642617.102
613128.809,9642644.951
613107.139,9642702.551
613107.639,9642721.411
613109.809,9642743.09
613113.599,9642762.8
613123.899,9642775.12
613137.449,9642784.97
613160.099,9642788.53
613237.278,9642826.58
613288.068,9642854.589
613327.397,9642892.749
613333.737,9642916.019
613333.667,9642941.018
613297.918,9643031.118
613272.428,9643070.457
613249.478,9643112.327
613230.339,9643150.397
613208.649,9643197.356
613161.479,9643277.285
613134.72,9643316.615
613111.76,9643359.765
613101.17,9643403.294
613093.49,9643453.954
613099.33,9643480.444
613181.359,9643531.313
613201.609,9643577.063
613177.39,9643618.932
613093.42,9643664.732
613056.281,9643687.212
613025.301,9643727.551
613029.881,9643773.351
613066.541,9643795.331
613124.93,9643807.38
613182.16,9643809.26
613282.829,9643795.06
613334.898,9643803.24
613437.617,9643833.54
613476.867,9643850.47
613518.627,9643871.249
613570.376,9643908.639
613600.506,9643945.809
613628.086,9643982.948
613680.615,9644064.827
613708.185,9644103.237
613733.205,9644141.627
613753.105,9644182.496
613765.395,9644222.016
613768.595,9644277.965
613764.315,9644319.845
613749.095,9644375.244
613747.8,9644376.718
613711.045,9644418.544
613694.007,9644445.672
613685.546,9644459.144
613677.456,9644479.804
613674.576,9644493.243
613675.546,9644520.373
613680.446,9645092.968
613832.375,9645267.686
614083.063,9645563.953
614280.582,9645776.661
614462.9,9646042.548
614558.043,9646149.582
614677.97,9646284.498
614766.768,9646384.395
614861.094,9646412.692
614994.666,9646452.764
615306.133,9646528.733
615663.17,9646771.82
616012.617,9646885.769
616156.329,9646974.158
616158.014,9646975.195
616393.753,9647120.186
616459.563,9647101.486
616506.762,9647092.196
616507.372,9647091.846
616545.952,9647069.706
616550.664,9647064.702
616571.902,9647042.147
616632.341,9646925.738
616704.32,9646867.768
616769.889,9646803.089
616800.419,9646784.089
616830.979,9646757.469
616862.819,9646719.419
616900.848,9646680.79
616914.824,9646670.69
616940.718,9646651.98
616974.827,9646629.42
617012.987,9646612.96
617053.707,9646587.63
617055.29,9646586.76
617090.606,9646567.36
617128.756,9646552.181
617175.805,9646544.631
617309.274,9646537.211
617356.294,9646538.55
617385.232,9646538.595
617402.053,9646538.62
617406.851,9646538.268
617452.903,9646534.89
617494.06,9646518.727
617501.232,9646515.911
617503.232,9646505.732
617510.212,9646470.211
617511.562,9646425.761
617504.112,9646329.232
617497.832,9646284.773
617482.652,9646246.653
617380.603,9645956.516
617349.473,9645875.817
617306.843,9645770.148
617287.854,9645726.938
617270.144,9645682.469
617239.804,9645590.989
617185.394,9645452.481
617171.494,9645410.551
617160.124,9645369.892
617150.034,9645327.972
617145.024,9645287.322
617144.031,9645270.98
617142.554,9645246.683
617143.23,9645224.428
617143.904,9645202.233
617148.164,9645154.194
617147.884,9645108.264
617130.254,9645014.255
617111.397,9644971.325
617111.274,9644971.045
617092.935,9644938.536
617080.182,9644928.172
617045.305,9644899.826
616956.426,9644851.437
616918.316,9644837.407
616872.586,9644824.637
616833.197,9644815.687
616776.337,9644813.187
616734.058,9644814.267
616683.248,9644801.497
616643.889,9644774.768
616615.979,9644745.518
616591.909,9644703.568
616568.869,9644654.139
616554.049,9644610.999
616517.239,9644525.66
616504.609,9644478.651
616503.409,9644436.741
616536.889,9644200.583
616558.579,9644151.094
616585.328,9644118.114
616618.418,9644092.764
616659.128,9644075.044
616699.827,9644061.134
616746.867,9644051.044
616796.446,9644044.774
616848.566,9644039.774
616893.075,9644029.684
616932.515,9644006.885
616959.285,9643963.745
616958.095,9643916.755
616942.935,9643867.196
616937.925,9643826.556
616939.275,9643779.567
616952.065,9643737.677
616967.394,9643695.787
616987.804,9643653.908
617023.454,9643617.138
617095.983,9643572.798
617144.093,9643540.859
617140.466,9643569.771
617139.413,9643578.168
